日付,会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
2026-07-19,常滑,3,2,3315,広瀬聖仁,60,愛知,53,B1,4.41,24.29,5.12,28.57,13,31.82,51,30.00,14665 3      9
2026-07-19,常滑,3,3,5309,森雄利,21,長崎,52,B1,3.38,15.38,0.00,0.00,52,34.10,46,50.00,266 5 55     7
2026-07-19,常滑,3,4,3859,多羅尾達,53,東京,52,B1,4.14,23.26,3.33,4.76,1,34.46,37,42.11,621 3633
2026-07-19,常滑,3,5,4565,西村豪洋,38,愛知,55,B1,3.86,12.12,4.86,28.24,11,26.01,48,40.91,8
2026-07-19,常滑,3,6,4340,土性雅也,41,三重,54,B2,3.94,25.00,3.78,14.81,32,31.55,77,20.00,4 456 61     7
2026-07-19,常滑,4,1,5386,米玉利大,20,兵庫,53,B1,3.11,10.13,1.38,0.00,40,34.48,71,30.00,3 465 52     9
2026-07-19,常滑,4,2,5245,倉富大誠,24,愛知,52,B1,5.23,32.10,3.08,12.00,60,32.62,53,40.00,3 126216    10
2026-07-19,常滑,4,3,3630,黒田誠司,56,静岡,56,B1,3.97,17.74,3.78,17.39,47,33.70,76,0.00,5 512 36     9
2026-07-19,常滑,4,4,3896,上田洋平,49,滋賀,51,B1,5.09,28.21,5.28,30.23,35,47.62,70,11.11,3 334353
2026-07-19,常滑,4,5,4472,尾嶋一広,39,兵庫,56,A1,6.23,41.23,6.12,41.18,51,36.93,69,22.22,14533324    10
2026-07-19,常滑,4,6,3602,奥平拓也,56,東京,53,B1,4.16,16.47,5.19,29.03,15,29.89,36,0.00,45562 6
2026-07-19,常滑,5,1,4298,宮下元胤,43,愛知,55,A2,6.07,42.74,6.04,45.61,38,29.35,17,18.18,333 4246    11
2026-07-19,常滑,5,2,3752,宇土泰就,55,福岡,58,B1,4.31,18.89,4.38,23.08,12,44.44,54,20.00,654 435      9
2026-07-19,常滑,5,3,4116,川田正人,45,徳島,51,B1,4.51,13.75,5.59,36.36,50,34.46,15,0.00,554 234      1
2026-07-19,常滑,5,4,4877,鈴谷一平,31,兵庫,56,A1,6.02,43.56,6.17,50.00,53,39.31,78,72.73,16156114    11
2026-07-19,常滑,5,5,4943,八木治樹,35,愛知,54,B1,4.36,17.81,4.83,20.00,4,34.22,38,20.00,5 51445
2026-07-19,常滑,5,6,3158,島川光男,61,広島,53,A2,6.14,42.39,5.28,31.25,59,38.67,55,30.00,241 3114    10
2026-07-19,常滑,6,1,4434,田中辰彦,40,広島,54,A2,6.16,46.94,6.28,44.44,22,30.99,30,54.55,144 2625    10
2026-07-19,常滑,6,2,4902,山川雄大,33,兵庫,51,B1,4.79,31.11,3.14,14.29,41,31.84,24,40.00,1 241666    11
2026-07-19,常滑,6,3,4129,宇野博之,46,愛知,56,B1,3.92,16.67,6.06,31.25,28,27.32,25,20.00,255 552      1
2026-07-19,常滑,6,4,4273,佐藤旭,44,静岡,53,B1,4.98,30.00,4.78,32.43,3,45.99,23,27.27,31125 43    11
2026-07-19,常滑,6,5,5456,今村天次,20,兵庫,51,B2,1.89,0.00,0.00,0.00,55,27.88,42,66.67,664 3 55     1
2026-07-19,常滑,6,6,3349,吉田一郎,58,長崎,52,A1,6.66,50.56,6.82,58.82,31,42.78,21,31.25,6 121413    10
2026-07-19,常滑,7,1,5309,森雄利,21,長崎,52,B1,3.38,15.38,0.00,0.00,52,34.10,46,50.00,266 5 55     3
2026-07-19,常滑,7,2,3637,齋藤和政,55,愛知,55,B1,4.10,20.73,4.45,20.48,10,41.30,68,0.00,1 64564      2
2026-07-19,常滑,7,3,4022,待鳥雄紀,46,福岡,57,B1,4.41,21.95,5.62,40.54,17,30.23,73,54.55,52134 15    11
2026-07-19,常滑,7,4,4340,土性雅也,41,三重,54,B2,3.94,25.00,3.78,14.81,32,31.55,77,20.00,4 456 61     3
2026-07-19,常滑,7,5,4094,中島真二,45,福岡,54,B1,4.99,34.15,4.00,12.50,45,30.48,44,80.00,3 36524      2
2026-07-19,常滑,7,6,4488,小山勉,40,埼玉,52,A1,6.90,54.78,5.89,42.86,29,35.56,52,0.00,65251133    11
2026-07-19,常滑,8,1,5103,芝田京介,28,埼玉,55,B2,3.54,17.86,0.80,0.00,16,38.46,40,50.00,5 466 66
2026-07-19,常滑,8,2,4665,加藤啓太,42,愛知,51,B1,4.07,16.28,4.57,23.81,7,34.29,58,53.85,3 63654      1
2026-07-19,常滑,8,3,4565,西村豪洋,38,愛知,55,B1,3.86,12.12,4.86,28.24,11,26.01,48,40.91,3
2026-07-19,常滑,8,4,3722,西村秀樹,56,福岡,53,B1,2.95,5.13,1.20,0.00,20,32.00,18,72.73,465 3 41     2
2026-07-19,常滑,8,5,4318,桑原将光,41,東京,52,A2,5.23,26.67,5.31,25.00,54,29.14,43,36.36,4 44326      3
2026-07-19,常滑,8,6,5378,鈴木結平,22,静岡,50,B2,1.74,1.39,2.50,8.33,33,26.75,64,45.00,1
2026-07-19,常滑,9,1,3743,林美憲,51,徳島,53,A1,5.13,37.25,6.42,47.37,37,33.15,66,41.67,63646422     2
2026-07-19,常滑,9,2,5292,佐藤右京,24,東京,56,B1,4.31,21.11,2.92,2.78,30,41.81,63,35.00,32265 25
2026-07-19,常滑,9,3,3752,宇土泰就,55,福岡,58,B1,4.31,18.89,4.38,23.08,12,44.44,54,20.00,654 435      5
2026-07-19,常滑,9,4,5386,米玉利大,20,兵庫,53,B1,3.11,10.13,1.38,0.00,40,34.48,71,30.00,3 465 52     4
2026-07-19,常滑,9,5,3315,広瀬聖仁,60,愛知,53,B1,4.41,24.29,5.12,28.57,13,31.82,51,30.00,14665 3      3
2026-07-19,常滑,9,6,3630,黒田誠司,56,静岡,56,B1,3.97,17.74,3.78,17.39,47,33.70,76,0.00,5 512 36     4
2026-07-19,常滑,10,1,3349,吉田一郎,58,長崎,52,A1,6.66,50.56,6.82,58.82,31,42.78,21,31.25,6 121413     6
2026-07-19,常滑,10,2,3158,島川光男,61,広島,53,A2,6.14,42.39,5.28,31.25,59,38.67,55,30.00,241 3114     5
2026-07-19,常滑,10,3,4472,尾嶋一広,39,兵庫,56,A1,6.23,41.23,6.12,41.18,51,36.93,69,22.22,14533324     4
2026-07-19,常滑,10,4,4104,木下陽介,46,東京,59,B1,3.42,15.07,4.60,26.67,42,38.80,26,22.22,2 222515     2
2026-07-19,常滑,10,5,4434,田中辰彦,40,広島,54,A2,6.16,46.94,6.28,44.44,22,30.99,30,54.55,144 2625     6
2026-07-19,常滑,10,6,5245,倉富大誠,24,愛知,52,B1,5.23,32.10,3.08,12.00,60,32.62,53,40.00,3 126216     4
2026-07-19,常滑,11,1,4273,佐藤旭,44,静岡,53,B1,4.98,30.00,4.78,32.43,3,45.99,23,27.27,31125 43     6
2026-07-19,常滑,11,2,4488,小山勉,40,埼玉,52,A1,6.90,54.78,5.89,42.86,29,35.56,52,0.00,65251133     7
2026-07-19,常滑,11,3,4877,鈴谷一平,31,兵庫,56,A1,6.02,43.56,6.17,50.00,53,39.31,78,72.73,16156114     5
2026-07-19,常滑,11,4,4022,待鳥雄紀,46,福岡,57,B1,4.41,21.95,5.62,40.54,17,30.23,73,54.55,52134 15     7
2026-07-19,常滑,11,5,4902,山川雄大,33,兵庫,51,B1,4.79,31.11,3.14,14.29,41,31.84,24,40.00,1 241666     6
2026-07-19,常滑,11,6,4298,宮下元胤,43,愛知,55,A2,6.07,42.74,6.04,45.61,38,29.35,17,18.18,333 4246     5
2026-07-19,常滑,12,1,4910,中村泰平,30,愛知,52,A1,6.76,55.10,6.14,42.31,39,39.66,60,57.14,41211121
2026-07-19,常滑,12,2,4463,三苫晃幸,40,福岡,55,A2,6.40,48.35,5.23,31.82,57,31.82,72,0.00,1 132231
2026-07-19,常滑,12,3,3576,白水勝也,53,福岡,52,A1,6.62,47.57,6.06,37.50,58,31.49,22,45.45,12214421
2026-07-19,常滑,12,4,4549,小林文彦,37,福岡,53,A2,6.37,43.82,5.35,26.92,5,34.41,50,40.00,22221 42
2026-07-19,常滑,12,5,5050,木下雄介,31,滋賀,52,A2,5.55,38.16,5.85,41.03,19,33.86,19,11.11,123 1612
2026-07-19,常滑,12,6,3911,鈴木猛,52,東京,53,B1,5.32,33.63,4.63,19.51,24,33.15,74,60.00,613 1362
2026-07-19,多摩川,1,1,3072,西田靖,64,東京,54,B1,3.91,17.28,4.17,25.00,52,33.93,64,36.07,
2026-07-19,多摩川,1,2,3461,渡邊哲也,59,静岡,57,B1,2.91,10.34,2.66,5.26,50,38.36,58,24.00,6
2026-07-19,多摩川,1,3,4049,荒川健太,45,三重,57,A2,6.26,41.18,6.40,50.00,64,30.65,52,40.00,10
2026-07-19,多摩川,1,4,3458,東健介,59,岡山,54,B1,4.22,17.24,0.00,0.00,74,37.50,78,35.56,8
2026-07-19,多摩川,1,5,4550,石岡将太,37,群馬,59,A2,5.43,33.98,3.66,6.25,48,17.65,68,30.00,9
2026-07-19,多摩川,1,6,3957,大谷直弘,49,愛知,54,B1,5.38,30.77,4.98,25.00,12,33.33,24,33.33,11
2026-07-19,多摩川,2,1,3619,長谷川充,52,群馬,52,B1,4.96,29.17,4.95,24.66,27,42.19,40,27.42,8
2026-07-19,多摩川,2,2,3935,岩津徹郎,48,岡山,55,B1,5.29,36.00,5.11,33.33,20,37.50,22,31.82,
2026-07-19,多摩川,2,3,4520,高倉孝太,39,福井,50,A2,5.75,39.00,5.62,34.04,56,35.82,60,33.33,10
2026-07-19,多摩川,2,4,5197,中野仁照,24,愛知,54,B2,6.14,43.86,5.89,44.44,63,27.42,21,30.51,6
2026-07-19,多摩川,2,5,4209,藤田竜弘,43,静岡,58,A2,5.55,30.85,5.24,32.00,46,35.48,77,39.39,9
2026-07-19,多摩川,2,6,4995,田邉亮蔵,35,東京,56,B1,4.52,25.58,5.96,32.14,38,25.00,30,38.33,7
2026-07-19,多摩川,3,1,5316,村松将平,25,静岡,53,B1,5.34,31.71,3.63,6.25,58,33.33,25,34.78,11
2026-07-19,多摩川,3,2,4557,松尾光広,36,岡山,58,B1,4.28,20.00,3.67,11.11,16,26.56,69,53.85,7
2026-07-19,多摩川,3,3,3613,角谷健吾,53,東京,51,A2,6.07,43.80,6.58,49.50,49,27.42,76,43.33,8
2026-07-19,多摩川,3,4,3748,小黒竜吾,51,埼玉,57,B1,4.11,15.00,4.10,17.31,29,22.22,34,24.59,9
2026-07-19,多摩川,3,5,4199,北川潤二,44,愛知,59,A1,6.33,47.10,6.48,45.24,31,43.28,75,33.85,12
2026-07-19,多摩川,3,6,3517,高橋勲,58,東京,56,B1,5.85,41.94,5.80,44.26,36,35.38,73,29.69,10
2026-07-19,多摩川,4,1,3712,淺香文武,51,三重,55,B1,4.95,35.87,4.52,18.18,21,33.87,74,32.81,9
2026-07-19,多摩川,4,2,3226,浦田信義,60,東京,51,B1,4.19,17.28,4.06,12.12,72,33.33,31,32.79,
2026-07-19,多摩川,4,3,3744,徳増秀樹,51,静岡,54,A1,6.42,45.38,7.41,62.16,57,39.34,35,31.15,12
2026-07-19,多摩川,4,4,3542,清水紀克,57,愛知,56,B1,4.03,17.53,4.00,22.73,28,43.86,27,33.33,
2026-07-19,多摩川,4,5,4676,後藤隼之,38,東京,56,A2,5.11,24.18,5.48,37.10,41,27.59,72,35.19,8
2026-07-19,多摩川,4,6,3807,岡部哲,51,埼玉,51,B1,4.89,26.47,4.57,32.43,62,27.87,56,40.63,11
2026-07-19,多摩川,5,1,3406,中里英夫,57,群馬,52,B1,5.30,32.67,5.03,28.13,17,44.78,48,30.65,10
2026-07-19,多摩川,5,2,3558,山本浩次,53,岡山,53,B1,4.84,26.60,4.75,25.00,13,31.75,23,36.07,
2026-07-19,多摩川,5,3,4036,金田諭,47,埼玉,53,A1,6.46,44.35,6.71,50.00,22,20.63,66,49.18,12
2026-07-19,多摩川,5,4,4211,村田敦,43,東京,57,B1,3.96,19.61,3.04,4.00,11,34.55,26,42.86,
2026-07-19,多摩川,5,5,5425,西山育,24,三重,59,B2,1.41,0.00,0.00,0.00,59,31.03,44,29.03,
2026-07-19,多摩川,5,6,4379,桑島和宏,41,東京,57,A2,6.10,37.98,5.75,39.34,18,35.19,67,23.08,11
2026-07-19,多摩川,6,1,4813,宮内直哉,36,東京,54,B1,3.82,14.47,4.04,19.61,75,42.47,39,19.64,
2026-07-19,多摩川,6,2,3353,前田光昭,58,埼玉,53,B1,3.30,11.94,3.51,14.63,24,18.33,65,20.00,
2026-07-19,多摩川,6,3,4635,峰重力也,36,岡山,52,A2,5.49,36.99,4.50,27.78,14,52.54,28,25.40,11
2026-07-19,多摩川,6,4,4238,毒島誠,42,群馬,53,A1,7.84,62.96,7.71,51.43,55,36.92,62,33.33,12
2026-07-19,多摩川,6,5,3461,渡邊哲也,59,静岡,57,B1,2.91,10.34,2.66,5.26,50,38.36,58,24.00,1
2026-07-19,多摩川,6,6,5197,中野仁照,24,愛知,54,B2,6.14,43.86,5.89,44.44,63,27.42,21,30.51,2
2026-07-19,多摩川,7,1,5085,中村栄治,27,福井,52,A2,5.54,39.76,4.96,30.77,53,31.48,81,26.98,
2026-07-19,多摩川,7,2,4995,田邉亮蔵,35,東京,56,B1,4.52,25.58,5.96,32.14,38,25.00,30,38.33,2
2026-07-19,多摩川,7,3,4557,松尾光広,36,岡山,58,B1,4.28,20.00,3.67,11.11,16,26.56,69,53.85,3
2026-07-19,多摩川,7,4,4377,濱本優一,42,大阪,50,A1,5.67,43.24,6.41,52.94,40,33.33,85,44.62,11
2026-07-19,多摩川,7,5,4547,中田竜太,38,埼玉,52,A1,6.76,40.18,7.00,42.86,32,58.82,29,46.94,12
2026-07-19,多摩川,7,6,5445,一ノ木匠,24,三重,53,B2,1.40,0.00,0.00,0.00,44,32.81,59,36.07,
2026-07-19,多摩川,8,1,4676,後藤隼之,38,東京,56,A2,5.11,24.18,5.48,37.10,41,27.59,72,35.19,4
2026-07-19,多摩川,8,2,5354,渡邊雄斗,21,三重,51,B1,3.77,17.57,1.31,0.00,71,36.51,50,39.39,
2026-07-19,多摩川,8,3,3458,東健介,59,岡山,54,B1,4.22,17.24,0.00,0.00,74,37.50,78,35.56,1
2026-07-19,多摩川,8,4,4959,井上忠政,30,大阪,53,A1,7.25,50.91,6.00,42.11,54,36.51,37,25.40,12
2026-07-19,多摩川,8,5,3619,長谷川充,52,群馬,52,B1,4.96,29.17,4.95,24.66,27,42.19,40,27.42,2
2026-07-19,多摩川,8,6,3613,角谷健吾,53,東京,51,A2,6.07,43.80,6.58,49.50,49,27.42,76,43.33,3
2026-07-19,多摩川,9,1,4209,藤田竜弘,43,静岡,58,A2,5.55,30.85,5.24,32.00,46,35.48,77,39.39,2
2026-07-19,多摩川,9,2,3868,尾形栄治,50,東京,56,B1,4.82,24.47,5.12,35.71,42,38.10,84,19.67,
2026-07-19,多摩川,9,3,4550,石岡将太,37,群馬,59,A2,5.43,33.98,3.66,6.25,48,17.65,68,30.00,1
2026-07-19,多摩川,9,4,3712,淺香文武,51,三重,55,B1,4.95,35.87,4.52,18.18,21,33.87,74,32.81,4
2026-07-19,多摩川,9,5,5125,高井雄基,30,愛知,53,A2,5.41,32.98,4.93,29.63,51,40.00,43,23.44,
2026-07-19,多摩川,9,6,3748,小黒竜吾,51,埼玉,57,B1,4.11,15.00,4.10,17.31,29,22.22,34,24.59,3
2026-07-19,多摩川,10,1,3930,岸本隆,50,岡山,56,A2,4.99,25.81,5.23,31.43,25,33.87,38,31.71,
2026-07-19,多摩川,10,2,3075,中村裕将,63,埼玉,55,B1,4.83,32.18,4.76,24.00,33,20.31,55,28.33,
2026-07-19,多摩川,10,3,3517,高橋勲,58,東京,56,B1,5.85,41.94,5.80,44.26,36,35.38,73,29.69,3
2026-07-19,多摩川,10,4,4049,荒川健太,45,三重,57,A2,6.26,41.18,6.40,50.00,64,30.65,52,40.00,1
2026-07-19,多摩川,10,5,3406,中里英夫,57,群馬,52,B1,5.30,32.67,5.03,28.13,17,44.78,48,30.65,5
2026-07-19,多摩川,10,6,4520,高倉孝太,39,福井,50,A2,5.75,39.00,5.62,34.04,56,35.82,60,33.33,2
2026-07-19,多摩川,11,1,4377,濱本優一,42,大阪,50,A1,5.67,43.24,6.41,52.94,40,33.33,85,44.62,7
2026-07-19,多摩川,11,2,3957,大谷直弘,49,愛知,54,B1,5.38,30.77,4.98,25.00,12,33.33,24,33.33,1
2026-07-19,多摩川,11,3,4379,桑島和宏,41,東京,57,A2,6.10,37.98,5.75,39.34,18,35.19,67,23.08,5
2026-07-19,多摩川,11,4,3807,岡部哲,51,埼玉,51,B1,4.89,26.47,4.57,32.43,62,27.87,56,40.63,4
2026-07-19,多摩川,11,5,5316,村松将平,25,静岡,53,B1,5.34,31.71,3.63,6.25,58,33.33,25,34.78,3
2026-07-19,多摩川,11,6,4635,峰重力也,36,岡山,52,A2,5.49,36.99,4.50,27.78,14,52.54,28,25.40,6
2026-07-19,多摩川,12,1,4238,毒島誠,42,群馬,53,A1,7.84,62.96,7.71,51.43,55,36.92,62,33.33,6
2026-07-19,多摩川,12,2,4959,井上忠政,30,大阪,53,A1,7.25,50.91,6.00,42.11,54,36.51,37,25.40,8
2026-07-19,多摩川,12,3,4199,北川潤二,44,愛知,59,A1,6.33,47.10,6.48,45.24,31,43.28,75,33.85,3
2026-07-19,多摩川,12,4,4547,中田竜太,38,埼玉,52,A1,6.76,40.18,7.00,42.86,32,58.82,29,46.94,7
2026-07-19,多摩川,12,5,3744,徳増秀樹,51,静岡,54,A1,6.42,45.38,7.41,62.16,57,39.34,35,31.15,4
2026-07-19,多摩川,12,6,4036,金田諭,47,埼玉,53,A1,6.46,44.35,6.71,50.00,22,20.63,66,49.18,5
2026-07-19,平和島,1,1,4438,森作雄大,40,東京,53,B1,4.92,33.91,5.02,33.90,48,35.29,75,33.33,55
2026-07-19,平和島,1,2,3929,杢野誓良,50,愛知,52,B1,3.95,14.46,5.00,36.36,70,9.52,18,30.00,25           9
2026-07-19,平和島,1,3,4887,富澤祐作,39,群馬,55,B1,4.99,34.02,5.45,36.36,65,27.78,72,26.67,15           8
2026-07-19,平和島,1,4,4167,片岡秀樹,44,徳島,58,B1,4.09,15.12,4.67,11.11,69,15.79,26,30.00,6           10
2026-07-19,平和島,1,5,4851,関浩哉,31,群馬,49,A1,7.51,44.32,6.81,56.25,37,23.53,30,30.00,14           6
2026-07-19,平和島,1,6,3477,近藤稔也,55,徳島,53,B1,3.57,9.76,5.29,14.29,57,6.25,62,35.00,6            7
2026-07-19,平和島,2,1,3952,中澤和志,49,埼玉,52,A1,6.90,50.79,6.97,51.28,64,42.86,10,30.43,46           7
2026-07-19,平和島,2,2,5154,村松栄太,30,広島,54,B1,4.84,27.78,0.00,0.00,59,25.00,32,41.67,5           11
2026-07-19,平和島,2,3,4097,貫地谷直,44,広島,56,B1,3.52,13.70,4.67,20.83,61,56.52,17,47.37,5            9
2026-07-19,平和島,2,4,5304,井田涼介,23,群馬,59,B2,2.13,4.41,1.37,0.00,26,43.48,31,9.09,3           10
2026-07-19,平和島,2,5,4873,蒲原健太,32,佐賀,53,B1,4.99,29.75,0.00,0.00,11,45.45,36,21.43,6            8
2026-07-19,平和島,2,6,5201,村上宗太,23,東京,52,B2,5.00,32.14,5.34,36.17,30,52.17,70,40.00,13
2026-07-19,平和島,3,1,3361,岡部浩,57,徳島,52,B1,4.25,23.38,0.00,0.00,31,35.29,16,47.62,4            8
2026-07-19,平和島,3,2,4875,大塚康雅,32,東京,51,B1,5.26,33.33,4.71,31.37,15,35.29,13,30.00,1            7
2026-07-19,平和島,3,3,3459,中野和裕,59,佐賀,56,B1,3.34,11.24,0.00,0.00,74,15.00,21,16.67,6           10
2026-07-19,平和島,3,4,3714,梶原正,51,福岡,56,B1,4.45,27.06,4.75,20.83,16,25.00,14,33.33,14          12
2026-07-19,平和島,3,5,3562,山下和彦,57,広島,52,A2,5.93,43.65,5.00,33.33,10,35.00,29,35.00,31           9
2026-07-19,平和島,3,6,4932,新開航,30,福岡,51,A1,7.49,52.48,7.41,51.35,43,44.44,71,25.00,25          11
2026-07-19,平和島,4,1,4093,吉田宗弘,45,東京,51,B1,4.37,23.47,4.54,26.32,21,41.18,20,52.38,53
2026-07-19,平和島,4,2,4174,赤坂俊輔,43,長崎,52,A1,6.32,39.84,7.00,62.50,60,40.00,33,27.27,13           9
2026-07-19,平和島,4,3,3809,吉田光,51,佐賀,52,B1,4.05,9.52,6.08,42.31,53,28.57,67,62.50,4            8
2026-07-19,平和島,4,4,3867,松浦勝,51,愛知,58,B1,3.10,12.82,3.39,16.67,44,20.00,65,52.94,56
2026-07-19,平和島,4,5,4233,亀山雅幸,42,群馬,52,A2,6.22,47.93,5.62,42.55,24,17.65,28,38.10,43          11
2026-07-19,平和島,4,6,4934,佐々木翔,30,大阪,56,A2,5.39,35.05,6.29,54.84,56,31.25,34,27.27,4           12
2026-07-19,平和島,5,1,5046,松山裕基,32,大阪,54,B1,3.86,16.88,3.08,12.00,27,65.00,69,52.94,36
2026-07-19,平和島,5,2,5235,岩田凌,27,大阪,55,B2,3.69,8.89,0.00,0.00,72,31.82,68,35.29,6           11
2026-07-19,平和島,5,3,4260,中越博紀,42,香川,54,B1,5.03,33.06,7.75,68.75,38,31.25,25,55.00,21
2026-07-19,平和島,5,4,4406,幸野史明,41,福岡,52,B1,4.30,22.52,4.13,29.17,41,55.56,73,44.44,3            9
2026-07-19,平和島,5,5,5228,若林樹蘭,23,東京,51,A2,5.37,30.67,6.22,43.75,58,50.00,66,6.67,34          12
2026-07-19,平和島,5,6,3716,石渡鉄兵,51,東京,54,A1,6.63,40.78,6.13,34.78,50,37.50,74,25.00,22          10
2026-07-19,平和島,6,1,4692,酒井俊弘,42,福井,54,B1,4.71,30.23,4.67,27.27,12,58.33,63,25.00,42
2026-07-19,平和島,6,2,4851,関浩哉,31,群馬,49,A1,7.51,44.32,6.81,56.25,37,23.53,30,30.00,14           1
2026-07-19,平和島,6,3,3507,藤井徹,55,大阪,52,B1,4.01,20.90,5.34,31.91,18,31.25,24,45.00,62
2026-07-19,平和島,6,4,3548,室田泰史,56,福井,54,A2,5.23,34.43,0.00,0.00,55,38.89,22,30.00,6           10
2026-07-19,平和島,6,5,4201,佐竹友樹,43,埼玉,53,B1,4.22,18.63,4.84,22.58,13,27.27,59,33.33,16
2026-07-19,平和島,6,6,3679,飯島昌弘,53,埼玉,53,A2,6.63,50.00,6.49,44.29,68,43.48,15,33.33,31          12
2026-07-19,平和島,7,1,4603,谷川将太,38,長崎,53,B1,5.46,36.14,2.67,0.00,46,38.46,12,17.86,52
2026-07-19,平和島,7,2,5011,高木圭大,29,長崎,53,B1,3.79,17.07,4.14,14.29,49,30.00,27,25.00,4           12
2026-07-19,平和島,7,3,3477,近藤稔也,55,徳島,53,B1,3.57,9.76,5.29,14.29,57,6.25,62,35.00,6            1
2026-07-19,平和島,7,4,3952,中澤和志,49,埼玉,52,A1,6.90,50.79,6.97,51.28,64,42.86,10,30.43,46           2
2026-07-19,平和島,7,5,4112,大久保信,46,佐賀,52,A2,5.57,38.00,0.00,0.00,34,13.64,60,53.33,4           11
2026-07-19,平和島,7,6,4875,大塚康雅,32,東京,51,B1,5.26,33.33,4.71,31.37,15,35.29,13,30.00,1            3
2026-07-19,平和島,8,1,4077,品田直樹,47,東京,53,A2,5.85,34.62,4.96,31.37,39,21.05,11,21.74,43
2026-07-19,平和島,8,2,4873,蒲原健太,32,佐賀,53,B1,4.99,29.75,0.00,0.00,11,45.45,36,21.43,6            2
2026-07-19,平和島,8,3,3361,岡部浩,57,徳島,52,B1,4.25,23.38,0.00,0.00,31,35.29,16,47.62,4            3
2026-07-19,平和島,8,4,4573,佐藤翼,37,埼玉,52,A1,6.96,41.44,7.48,66.67,29,47.06,23,35.00,61          12
2026-07-19,平和島,8,5,3809,吉田光,51,佐賀,52,B1,4.05,9.52,6.08,42.31,53,28.57,67,62.50,4            4
2026-07-19,平和島,8,6,4887,富澤祐作,39,群馬,55,B1,4.99,34.02,5.45,36.36,65,27.78,72,26.67,15           1
2026-07-19,平和島,9,1,4406,幸野史明,41,福岡,52,B1,4.30,22.52,4.13,29.17,41,55.56,73,44.44,3            5
2026-07-19,平和島,9,2,3562,山下和彦,57,広島,52,A2,5.93,43.65,5.00,33.33,10,35.00,29,35.00,31           3
2026-07-19,平和島,9,3,3541,三嶌誠司,58,香川,54,A2,6.37,48.18,6.97,51.72,20,16.67,19,40.00,31
2026-07-19,平和島,9,4,4097,貫地谷直,44,広島,56,B1,3.52,13.70,4.67,20.83,61,56.52,17,47.37,5            2
2026-07-19,平和島,9,5,4174,赤坂俊輔,43,長崎,52,A1,6.32,39.84,7.00,62.50,60,40.00,33,27.27,13           4
2026-07-19,平和島,9,6,3929,杢野誓良,50,愛知,52,B1,3.95,14.46,5.00,36.36,70,9.52,18,30.00,25           1
2026-07-19,平和島,10,1,3548,室田泰史,56,福井,54,A2,5.23,34.43,0.00,0.00,55,38.89,22,30.00,6            6
2026-07-19,平和島,10,2,4553,坪口竜也,37,長崎,52,A2,5.76,36.89,6.18,41.18,62,46.67,35,50.00,55
2026-07-19,平和島,10,3,3716,石渡鉄兵,51,東京,54,A1,6.63,40.78,6.13,34.78,50,37.50,74,25.00,22           5
2026-07-19,平和島,10,4,3459,中野和裕,59,佐賀,56,B1,3.34,11.24,0.00,0.00,74,15.00,21,16.67,6            3
2026-07-19,平和島,10,5,5304,井田涼介,23,群馬,59,B2,2.13,4.41,1.37,0.00,26,43.48,31,9.09,3            2
2026-07-19,平和島,10,6,4167,片岡秀樹,44,徳島,58,B1,4.09,15.12,4.67,11.11,69,15.79,26,30.00,6            1
2026-07-19,平和島,11,1,4233,亀山雅幸,42,群馬,52,A2,6.22,47.93,5.62,42.55,24,17.65,28,38.10,43           4
2026-07-19,平和島,11,2,4112,大久保信,46,佐賀,52,A2,5.57,38.00,0.00,0.00,34,13.64,60,53.33,4            7
2026-07-19,平和島,11,3,4932,新開航,30,福岡,51,A1,7.49,52.48,7.41,51.35,43,44.44,71,25.00,25           3
2026-07-19,平和島,11,4,5235,岩田凌,27,大阪,55,B2,3.69,8.89,0.00,0.00,72,31.82,68,35.29,6            5
2026-07-19,平和島,11,5,5154,村松栄太,30,広島,54,B1,4.84,27.78,0.00,0.00,59,25.00,32,41.67,5            2
2026-07-19,平和島,11,6,4640,山ノ内雅,35,福岡,53,A2,6.03,40.31,7.41,58.62,19,50.00,61,25.00,22
2026-07-19,平和島,12,1,4573,佐藤翼,37,埼玉,52,A1,6.96,41.44,7.48,66.67,29,47.06,23,35.00,61           8
2026-07-19,平和島,12,2,4934,佐々木翔,30,大阪,56,A2,5.39,35.05,6.29,54.84,56,31.25,34,27.27,4            4
2026-07-19,平和島,12,3,3679,飯島昌弘,53,埼玉,53,A2,6.63,50.00,6.49,44.29,68,43.48,15,33.33,31           6
2026-07-19,平和島,12,4,5228,若林樹蘭,23,東京,51,A2,5.37,30.67,6.22,43.75,58,50.00,66,6.67,34           5
2026-07-19,平和島,12,5,5011,高木圭大,29,長崎,53,B1,3.79,17.07,4.14,14.29,49,30.00,27,25.00,4            7
2026-07-19,平和島,12,6,3714,梶原正,51,福岡,56,B1,4.45,27.06,4.75,20.83,16,25.00,14,33.33,14           3
2026-07-19,戸田,1,1,3411,池上隆行,56,広島,52,B1,3.66,10.98,4.09,13.64,27,30.43,70,38.61,3 44         6
2026-07-19,戸田,1,2,3850,小川知行,54,群馬,53,B1,4.38,25.00,4.67,33.33,61,39.35,63,34.85,653          5
2026-07-19,戸田,1,3,3475,橋本久和,56,群馬,54,B1,5.31,35.00,4.67,33.33,14,34.45,44,33.33,644         11
